West China Hospital, Sichuan University	West China Hospital, Sichuan University
CP030755	Chinese PLA General Hospital
Nanyang Technological University	Nanyang Technological University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institut Universitaire Europeen de la Mer, Universite de Bretagne Occidentale	Institut Universitaire Europeen de la Mer, Universite de Bretagne Occidentale
CP024783	Dankook Univerisity	Dankook Univerisity	CHUNLAB Inc
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Guangdong Institute of Mircrobiology	Guangdong Institute of Mircrobiology
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
CP026517	Microbiology Chinese Academy of Science
CP026518	Microbiology Chinese Academy of Science
South China Agricultural University	South China Agricultural University
Institute fo Biochemistry and Biophysics Polish Academy of Sciences	Institute of Biochemistry and Biophysics, Polish Academy of Sciences
Universtitaet Stuttgart	Universtitaet Stuttgart
State of Oceanic Administration, The Third Institute of Oceanography	State of Oceanic Administration, The Third Institute of Oceanography
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Faculty of Medicine and University Hospital in Plzen, Charles University	Faculty of Medicine and University Hospital in Plzen, Charles University
La Trobe University	La Trobe University
CP041064	Kyungpook National University
CP024036	Chonbuk National University
UFSC	IBET
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Jiangsu Normal University	Jiangsu Normal University
East China University of Science and Technology	East China University of Science and Technology	East China University of Science and Technology
The University of Sydney	The University of Sydney
Henan Agricultural University	Henan Agricultural University
TU Dresden, Medical Faculty 'Carl Gustav Carus'	TU Dresden, Medical Faculty 'Carl Gustav Carus'
UMC Utrecht	UMC Utrecht
NIAB East Malling Research	NIAB East Malling Research
NIAB East Malling Research	NIAB East Malling Research
University of Arizona	University of Arizona
University of Arizona	University of Arizona
UNC Chapel Hill	University of Arizona
University of Arizona	University of Arizona
Indiana University	Indiana University
University of Arizona	University of Arizona
Bielefeld University	Bielefeld University
CP020043	University of Minnesota
CP020044	University of Minnesota
NC_004984	Graduate Center of CUNY & Hunter College
Key Laboratory of Dairy Biotechnology and Engineering, Education Ministry of China	Beijing Sci-Plus Biotech. Co., Ltd.
CP017407	ETH Zurich
CP011500	Okayama University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Georgia	J. Craig Venter Institute	University of Georgia
Georg-August University Goettingen	J Craig Venter Institute
Sheikh Khalifa General Hospital(SKGH)	Sheikh Khalifa General Hospital(SKGH)
US FDA	United States Food and Drug Administration
Sungkyunkwan University School of Medicine	Sungkyunkwan University School of Medicine
Academy of Military Medical Sciences	Academy of Military Medical Sciences
TEDA shcool	State Key Laboratory for Infectious Disease Prevention and Control, National Institute for Communicable Disease Control and Prevention, China CDC
China Agricultural University	China Agricultural University
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
Institute of Bioengineering, Research Center of Biotechnology, Russian Academy of Sciences	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of the Russian Academy of Sciences
Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
West China Hospital, Sichuan University	West China Hospital, Sichuan University
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US Food and Drug Administration	US Food and Drug Administration
US Food and Drug Administration	US Food and Drug Administration
University of Georgia	J. Craig Venter Institute	University of Georgia
Uniformed Services University	Uniformed Services University
CP034113	Chonbuk National University
The Institute for Genomic Research	Institute for Genome Sciences
University of California Irvine	University of California Irvine
University of Groningen	University of Groningen
Georg-August University Goettingen, Institute of Microbiology and Genetics	Georg-August University Goettingen, Institute of Microbiology and Genetics
University of Maryland	US Food and Drug Administration
School of Life Science and Biological Pharmacy	School of Life Science and Biological Pharmacy
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The Third Institute of Oceanography	The Third Institute of Oceanography	The Third Institute of Oceanography
Chung-ang University	Chung-ang University
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Shanghai Jiao Tong University	Shanghai Jiao Tong University
University of Georgia	J. Craig Venter Institute	University of Georgia
World Institute of Kimchi	World Institute of Kimchi
United States Food and Drug Administration	United States Food and Drug Administration
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
University of Groningen	University of Groningen
University College Cork	UCC_NEB_lactococcus
University of Georgia	J. Craig Venter Institute	University of Georgia
Nanyang Technological University	Nanyang Technological University
University of Nottingham	University of Nottingham
Wageningen University & Research	Wageningen University & Research
School of applied Biosciences	School of applied Biosciences
Wageningen University & Research	Wageningen University & Research
CP028726	FDA
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
University College Cork	University College Cork
INRA AgroParisTech	INRA AgroParisTech
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
NIZO food research, Kluyver Centre for Genomics of Industrial Fermentation	NIZO Food Research, Kluyver Centre for Genomics of Industrial Fermentation
University College Cork	UCC_NEB_lactococcus	UCC_NEB_lactococcus
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US FDA	United States Food and Drug Administration
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
University of Hong Kong	University of Hong Kong
CP045839	South China Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
Chung-Ang University	Chung-Ang University
World Institute of Kimchi	World Institute of Kimchi
China Agricultural University	China Agricultural University
CP033887	Medytox
World Institute of Kimchi	WIKIM	World Institute of Kimchi
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
MF495477	Institute Of Microbiology Chinese Academy of Sciences	Institute Of Microbiology Chinese Academy of Sciences
CP020047	China University of Petroleum
University of California	University of California
JCVI	JCVI
Chung-Ang University	Chung-Ang University
National Institute of Agricultural Sciences	National Institute of Agricultural Sciences
Nanjing Agriculture University	Nanjing Agriculture University
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Tianjin Agricultural University	Tianjin Agricultural University
Department of Clinical Laboratory	Department of Clinical Laboratory
College of Biological and Environmental Sciences	College of Biological and Environmental Sciences
China University of Geosciences	China University of Geosciences
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Pukyong National University	Pukyong National University
HZI-Braunschweig	HZI-Braunschweig	US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute	HZI-Braunschweig	HZI-Braunschweig
Chung-ang University	Chung-ang University
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Pukyong National University	Pukyong National University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The J. Craig Venter Institute	The J. Craig Venter Institute	The J. Craig Venter Institute
WuHan Intitute of Virology,CAS	WuHan Intitute of Virology, CAS
Seoul National University	Seoul National University
CP017301	Njau
Kyung Hee University	Kyung Hee University
Ajou University	Ajou University
Csir-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
Shanghai Ocean University	Shanghai Ocean University
CP030370	Centre for Genomic Regulation (CRG)
CP030367	Centre for Genomic Regulation (CRG)
Calgary Laboratory Services	Calgary Laboratory Services
University of Oxford	University of Oxford
Hangzhou Center for Disease Control and Prevention	Hangzhou Center for Disease Control and Prevention
CP037908	South China Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Texas Woman's University	Texas Woman's University
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
Institute of Molecular Genetics AS CR, v.v.i.	Institute of Molecular Genetics AS CR, v.v.i.
FDA	US Food and Drug Administration
CP031116	South China Sea Institute of Oceanology, Chinese Academy of Sciences
Biocant, Biotechnology Innovation Center	Biocant, Biotechnology Innovation Center
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Csir-Institute of Himalayan Bioresource Technology	Csir-Institute of Himalayan Bioresource Technology
Csir-Institute of Himalayan Bioresource Technology	Csir-Institute of Himalayan Bioresource Technology
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Nofima	Nofima
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AY028316	Institute of Biotechnology
University of Gdansk	University of Gdansk
National Food Institute, Technical University of Denmark	National Food Institute, Technical University of Denmark
US Food and Drug Administration	US Food and Drug Administration
US DOE Joint Genome Institute	US DOE Joint Genome Institute
IRHS	IRHS
University of Florida	University of Florida
University of Exeter	University of Exeter
Institute of Molecular Genetics and Genetic Engineering	University of Groningen
Shinansan University	Shinansan University
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
EU092237	ESALQ/USP
Institute of Biotechnology and Antibiotics	Institute of Biotechnology and Antibiotics
US Food and Drug Administration	US Food and Drug Administration
University of Oxford	University of Oxford
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
Institute for Microbiology and Genetics	Institute for Microbiology and Genetics
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Genome Therapeutics Corp.	Genome Therapeutics Corporation	Genome Therapeutics Corporation
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Universite Laval	Universite Laval
Universite Laval	Universite Laval
Children's Hospital of Philadelphia	Children's Hospital of Philadelphia
UC Berkeley	UC Berkeley
National Jewish Health	National Jewish Health
Universite de Lorraine - Institut National de la Recherche Agronomique	Universite de Lorraine - Institut National de la Recherche Agronomique
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Centro de Ciencias Genomicas UNAM	Centro de Ciencias Genomicas, UNAM
Nanjing Agriculture University	Nanjing Agriculture University
Nanjing Agriculture University	Nanjing Agriculture University
Beijing Key Laboratory of Bioprocess	Beijing University of Chemical Technology
The J. Craig Venter Institute	The J. Craig Venter Institute
The J. Craig Venter Institute	The J. Craig Venter Institute
Joint Genome Institute, Department of Energy	Joint Genome Institute, Department of Energy
CSIR-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
CSIR-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The University of Hong Kong	The University of Hong Kong
Inha University	Inha University
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
University of California Irvine	University of California Irvine
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
University of California Irvine	University of California Irvine
University of California Irvine	University of California Irvine
University of California Irvine	University of California Irvine
CP015591	Nanjing Agricultural University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institute of Bioengineering, Research Center of Biotechnology, Russian Academy of Sciences	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of the Russian Academy of Sciences
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Canterbury Health Laboratories	Canterbury Health Laboratories
Georg-August University Goettingen	J Craig Venter Institute
Shanghai Ocean University	Shanghai Ocean University
Chung-ang University	Chung-ang University
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
University of Hyderbad	University of Hyderbad
Nanjing Agricultural University	Nanjing Agricultural University
CP024288	CDC
Xinqiao Hospital, The Third Military Medical University	Xinqiao Hospital, The Third Military Medical University
Estacion Experimental del Zaidin (CSIC)	Estacion Experimental del Zaidin, CSIC	Estacion Experimental del Zaidin
CP042595	Sichuan Normal University
Yale University	Yale University
CP029845	Okinawa Institute of Science and Technology
Universitat de Valencia	Universitat de Valencia
Institute of Molecular Genetics of the ASCR v.v.i.	Institute of Molecular Genetics of the ASCR v.v.i.	Institute of Molecular Genetics of the ASCR v.v.i.
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS, WRRC	USDA, ARS, WRRC
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University College Cork	UCC_NEB_lactococcus
Institute of Biochemistry and Biophysics Polish Academy of Sciences	Institute of Biochemistry and Biophysics Polish Academy of Sciences
USDA-ARS	USDA-ARS
MK275624	Jiangxi Agricultural University
MK275625	Jiangxi Agricultural University
The Institute for Genomic Research	J. Craig Venter Institute
Centre Bioengineering RAS	Centre Bioengineering RAS	Centre Bioengineering RAS
University of New Hampshire	University of New Hampshire
Mississippi State University	Mississippi State University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
KULeuven	KULeuven
JCVI	JCVI
Instituto de Biologia Molecular y Celular de Rosario (IBR-CONICET	Instituto de Biologia Molecular y Celular de Rosario (IBR-CONICET)
CP032120	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
National Helath Research Institutes	National Health Research Institutes
Institute of Bioengineering, Research Center of Biotechnology, Russian Academy of Sciences	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of the Russian Academy of Sciences
CP032122	Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
CP030757	Chinese PLA General Hospital
University of Maryland School of Medicine	Northern Illinois University
University College Cork	UCC_NEB_lactococcus
Institute of Food Research	Institute of Food Research	Institute of Food Research
Beijing Key Laboratory of Bioprocess	Beijing University of Chemical Technology
Seoul National University	Seoul National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Texas A&M University	Texas A&M University	Texas A&M University
CP033062	University of California, San Diego
CP020094	Beijing Technology and Business University (BTBU)
Uc Davis	UC Davis
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute of Genetics	Genetics	National Yang-Ming University
Zhejiang Academy of Agricultural Sciences	Zhejiang Academy of Agricultural Sciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Nagaoka University of technology	Nagaoka University of technology
Center for Genomic Sciences, National Autonomous University of Mexico (UNAM)	Benemerita Universidad Autonoma de Puebla
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Institute for Microbiology and Genetics	Institute for Microbiology and Genetics
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
World Institute of Kimchi	World Institute of Kimchi
Hunan Agricultural Unversity	Hunan Agricultural Unversity
CP041068	Kyungpook National University
University of Maryland School of Medicine	Northern Illinois University
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Wageningen University	Wageningen University
Nanjing Agricultural University	Nanjing Agricultural University
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Minnesota	University of Minnesota
Centro de Ciencias Genomicas U.N.A.M.	Centro de Ciencias Genomicas U.N.A.M.
Centro de Ciencias Genomicas U.N.A.M.	Centro de Ciencias Genomicas U.N.A.M.
US Department of Agriculture	US Department of Agriculture
CP036774	Central Research Institute for Epidemiology
CP040906	Kyungpook National University
CP042840	Kyungpook National University
CP027503	University of Melbourne
UMC Utrecht	UMC Utrecht
New York Medical College	New York Medical College
New York Medical College	New York Medical College
CP012457	Mount Sinai School of Medicine
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Zurich	University of Zurich
Seoul National University	Seoul National University
Sichuan Agricultural University,Sichuan, P.R. China	Sichuan Agricultural University	Sichuan Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
ADL Diagnostic Chile Ltda	ADL Diagnostic Chile Ltda	ADL Diagnostic Chile Ltda	ADL Diagnostic Chile Ltda
US DOE Joint Genome Institute	US DOE Joint Genome Institute
MK275620	Jiangxi Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
AgResearch	Agresearch Limited	Agresearch Limited	Agresearch Limited
Kyungpook National University	Kyungpook National University
Kyungpook National University	Kyungpook National University
CP025889	University of Maryland, School of Medicine
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
University of Manitoba	University of Manitoba
CP022501	National Microbiology Laboratory at Guelph	Laboratory for Foodborne Zoonoses
MK275627	Jiangxi Agricultural University
The Institute for Genomic Research	J. Craig Venter Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP040673	Qingdao University
US Department of Agriculture	US Department of Agriculture
CP033217	BGI
CP033215	BGI
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Istituto Superiore di Sanita'	National Research Council
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
School of Life Science and Biological Pharmacy	School of Life Science and Biological Pharmacy
Kyungpook National University	Kyungpook National University
Kyung Hee University	Kyung Hee University
La Trobe University	La Trobe University
Key Laboratory of Combinatorial Biosynthesis and Drug Discovery Ministry of Education and School of Pharmaceutical Sciences	Wuhan University
Kyungpook National University	Kyungpook National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP031117	South China Sea Institute of Oceanology, Chinese Academy of Sciences
Baylor College of Medicine	Baylor College of Medicine
MK275619	Jiangxi Agricultural University
MK275621	Jiangxi Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Exeter	University of Exeter
University of Oxford	University of Oxford
University of Texas	University of Texas
University of Texas	University of Texas
CP040501	University of Technology Sydney
Karolinska Institutet	Karolinska Institutet
South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences
hainan academy of ocean and fisheries sciences	hainan academy of ocean and fisheries sciences
hainan academy of ocean and fisheries sciences	hainan academy of ocean and fisheries sciences
hainan academy of ocean and fisheries sciences	hainan academy of ocean and fisheries sciences
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Shizuoka University	Shizuoka University
University of Delaware	University of Delaware
School of applied Biosciences	School of applied Biosciences
Odense University Hospital	Odense University Hospital
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Zhejiang University	Zhejiang University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AY789019	University of Gdansk
DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA
DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA
DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA	DSV, EBEB, SBVME, LEMIRE, CEA
Kyungpook National University	Kyungpook National University
GU811235	Chungbuk National University
CP020541	Aarhus University
Nanjing Agricultural University	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA ARS	USDA ARS
CP044176	Centers for Disease Control and Prevention
Odense University Hospital	Odense University Hospital
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Comenius University in Bratislava	Comenius University in Bratislava
University of Austin, Texas	University of Austin, Texas
The Institute for Genomic Research	The Institute for Genomic Research	Pascific Northwest National Laboratory
MK360916	Sun Yat-sen University
US Food and Drug Administration	US Food and Drug Administration
Chinese Center for Disease Control and Prevention	Chinese Center for Disease Control and Prevention	Chinese Center for Disease Control and Prevention
Chinese Center for Disease Control and Prevention	Chinese Center for Disease Control and Prevention	Chinese Center for Disease Control and Prevention
Seoul National University	Seoul National University
Seoul National University	Seoul National University
CP028970	Aarhus University
CP044217	National Institute of Biological Resources
University of Oxford	University of Oxford
US DOE Joint Genome Institute	US DOE Joint Genome Institute	SCK-CEN
Fujian Agriculture and Forestry University	Fujian Agriculture and Forestry University
CP043439	Kyungpook National University
CP040754	Polar Research Institute of China
UC Berkeley	UC Berkeley
Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science	Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science
Monash University	Monash University
CP040723	Shanghai Jiao Tong University
School of Environmental Science and Engineering	School of Environmental Science and Engineering, Shandong University	School of Environmental Science and Engineering
University of Otago	University of Otago
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP022371	China University of Geosciences
CP022370	China University of Geosciences
University of Georgia	J. Craig Venter Institute	University of Georgia
Georg-August University Goettingen, Institute of Microbiology and Genetics	Georg-August University Goettingen, Institute of Microbiology and Genetics
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Northern Arizona University	Northern Arizona University
Northern Arizona University	Northern Arizona University
Chung-Ang University	Chung-Ang University
School of food science and biotechnology	School of food science and biotechnology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AtoGen Co., Ltd.	AtoGen Co., Ltd.
CP017412	ETH Zurich
CP033889	Medytox
Korea Research Institute of Bioscience & Biotechnology (KRIBB)	Korea Research Institute of Bioscience & Biotechnology (KRIBB)
Institut Universitaire Europeen de la mer IUEM-UBO-CNRS	Institut Europeen de la Mer IUEM-UBO-UEB	Universite Paris-Sud
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Zhejiang University of Technology	Zhejiang University of Technology
Henan Agricultural University	Henan Agricultural University
CP028722	FDA
University of Minnesota	University of Minnesota
Joint Genome Institute, Department of Energy	Joint Genome Institute, Department of Energy
CP032539	Kweichow Moutai Co., Ltd.
Hangzhou Center for Disease Control and Prevention	Hangzhou Center for Disease Control and Prevention
University of Warsaw	University of Warsaw
University of Warsaw	University of Warsaw
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Korea Polar Research Institute	Korea Polar Research Institute
University of Georgia	J. Craig Venter Institute	University of Georgia
University of Sydney	University of Sydney
J. Craig Venter Institute	J. Craig Venter Institute
University of Graz	University of Graz
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP031943	Hubei University for Nationalities
KU996353	Agricultural Culture Collection of China
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Georg-August-University Goettingen	Georg-August-University Goettingen
Georg-August-University Goettingen	Georg-August-University Goettingen
Georg-August-University Goettingen	Georg-August-University Goettingen
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Nagaoka University of technology	Nagaoka University of technology
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
Institute of Biochemistry and Biophysics PAS	Institute of Biochemistry and Biophysics PAS
Institute of Bioengineering, Research Center of Biotechnology of RAS	Institute of Bioengineering, Research Center of Biotechnology of RAS
Hubei University of Technology	Hubei University of Technology
School of Applied Biosciences	School of Applied Biosciences
CP038144	University of Malaya
CP042065	The University of Tulsa
Leibniz Institute DSMZ	Leibniz Institute DSMZ
